ts,cnt,hr,workingday,holiday,temp_c,hum_pct,wind,weathersit,season,lag_1,lag_24,lag_168,precip,morning_rush,evening_rush,split
2012-03-20 05:00:00,20.0,5,1.0,0.0,21.32,94.0,0.0,2.0,1.0,6.0,31.0,24.0,0.0,0.0,0.0,train
2012-03-20 06:00:00,100.0,6,1.0,0.0,21.32,94.0,11.0014,2.0,1.0,20.0,120.0,113.0,0.0,0.0,0.0,train
2012-03-20 07:00:00,170.0,7,1.0,0.0,21.32,94.0,15.001299999999999,3.0,1.0,100.0,354.0,308.0,1.0,1.0,0.0,train
2012-03-20 08:00:00,516.0,8,1.0,0.0,21.32,88.0,7.0015,2.0,1.0,170.0,579.0,593.0,0.0,1.0,0.0,train
2012-03-20 09:00:00,325.0,9,1.0,0.0,22.14,88.0,11.0014,2.0,1.0,516.0,331.0,342.0,0.0,1.0,0.0,train
2012-03-20 10:00:00,163.0,10,1.0,0.0,22.14,88.0,12.998000000000001,1.0,1.0,325.0,184.0,143.0,0.0,0.0,0.0,train
2012-03-20 11:00:00,230.0,11,1.0,0.0,23.779999999999998,83.0,8.9981,1.0,1.0,163.0,201.0,219.0,0.0,0.0,0.0,train
2012-03-20 12:00:00,261.0,12,1.0,0.0,24.599999999999998,78.0,16.997899999999998,1.0,1.0,230.0,282.0,244.0,0.0,0.0,0.0,train
2012-03-20 13:00:00,284.0,13,1.0,0.0,24.599999999999998,78.0,12.998000000000001,1.0,1.0,261.0,263.0,233.0,0.0,0.0,0.0,train
2012-03-20 14:00:00,248.0,14,1.0,0.0,24.599999999999998,73.0,11.0014,2.0,1.0,284.0,260.0,212.0,0.0,0.0,0.0,train
2012-03-20 15:00:00,244.0,15,1.0,0.0,25.419999999999998,69.0,7.0015,2.0,1.0,248.0,286.0,264.0,0.0,0.0,0.0,train
2012-03-20 16:00:00,431.0,16,1.0,0.0,25.419999999999998,66.0,15.001299999999999,1.0,1.0,244.0,385.0,365.0,0.0,0.0,1.0,train
2012-03-20 17:00:00,750.0,17,1.0,0.0,24.599999999999998,73.0,12.998000000000001,1.0,1.0,431.0,721.0,676.0,0.0,0.0,1.0,train
2012-03-20 18:00:00,801.0,18,1.0,0.0,24.599999999999998,69.0,16.997899999999998,1.0,1.0,750.0,801.0,734.0,0.0,0.0,1.0,train
2012-03-20 19:00:00,555.0,19,1.0,0.0,23.779999999999998,73.0,8.9981,1.0,1.0,801.0,549.0,479.0,0.0,0.0,1.0,train
2012-03-20 20:00:00,377.0,20,1.0,0.0,23.779999999999998,68.0,6.0032,1.0,1.0,555.0,330.0,351.0,0.0,0.0,0.0,train
2012-03-20 21:00:00,277.0,21,1.0,0.0,22.96,73.0,0.0,1.0,1.0,377.0,223.0,244.0,0.0,0.0,0.0,train
2012-03-20 22:00:00,188.0,22,1.0,0.0,22.14,77.0,0.0,1.0,1.0,277.0,148.0,170.0,0.0,0.0,0.0,train
2012-03-20 23:00:00,90.0,23,1.0,0.0,21.32,83.0,0.0,1.0,1.0,188.0,54.0,87.0,0.0,0.0,0.0,train
2012-03-21 00:00:00,33.0,0,1.0,0.0,21.32,88.0,0.0,1.0,2.0,90.0,29.0,39.0,0.0,0.0,0.0,train
2012-03-21 01:00:00,26.0,1,1.0,0.0,21.32,83.0,6.0032,1.0,2.0,33.0,15.0,27.0,0.0,0.0,0.0,train
2012-03-21 02:00:00,10.0,2,1.0,0.0,20.5,88.0,8.9981,1.0,2.0,26.0,10.0,2.0,0.0,0.0,0.0,train
2012-03-21 03:00:00,8.0,3,1.0,0.0,20.5,88.0,12.998000000000001,2.0,2.0,10.0,3.0,4.0,0.0,0.0,0.0,train
2012-03-21 04:00:00,4.0,4,1.0,0.0,20.5,88.0,8.9981,2.0,2.0,8.0,6.0,5.0,0.0,0.0,0.0,train
2012-03-21 05:00:00,39.0,5,1.0,0.0,20.5,88.0,8.9981,2.0,2.0,4.0,20.0,27.0,0.0,0.0,0.0,train
2012-03-21 06:00:00,149.0,6,1.0,0.0,19.68,94.0,15.001299999999999,2.0,2.0,39.0,100.0,121.0,0.0,0.0,0.0,train
2012-03-21 07:00:00,372.0,7,1.0,0.0,19.68,94.0,12.998000000000001,3.0,2.0,149.0,170.0,368.0,1.0,1.0,0.0,train
2012-03-21 08:00:00,535.0,8,1.0,0.0,19.68,94.0,7.0015,3.0,2.0,372.0,516.0,662.0,1.0,1.0,0.0,train
2012-03-21 09:00:00,293.0,9,1.0,0.0,20.5,88.0,11.0014,2.0,2.0,535.0,325.0,351.0,0.0,1.0,0.0,train
2012-03-21 10:00:00,154.0,10,1.0,0.0,21.32,83.0,11.0014,2.0,2.0,293.0,163.0,188.0,0.0,0.0,0.0,train
2012-03-21 11:00:00,192.0,11,1.0,0.0,21.32,83.0,11.0014,2.0,2.0,154.0,230.0,220.0,0.0,0.0,0.0,train
2012-03-21 12:00:00,229.0,12,1.0,0.0,22.14,77.0,0.0,2.0,2.0,192.0,261.0,267.0,0.0,0.0,0.0,train
2012-03-21 13:00:00,303.0,13,1.0,0.0,22.14,83.0,0.0,2.0,2.0,229.0,284.0,254.0,0.0,0.0,0.0,train
2012-03-21 14:00:00,225.0,14,1.0,0.0,22.96,78.0,0.0,2.0,2.0,303.0,248.0,224.0,0.0,0.0,0.0,train
2012-03-21 15:00:00,243.0,15,1.0,0.0,22.96,78.0,0.0,2.0,2.0,225.0,244.0,283.0,0.0,0.0,0.0,train
2012-03-21 16:00:00,378.0,16,1.0,0.0,23.779999999999998,73.0,0.0,1.0,2.0,243.0,431.0,356.0,0.0,0.0,1.0,train
2012-03-21 17:00:00,729.0,17,1.0,0.0,24.599999999999998,69.0,6.0032,1.0,2.0,378.0,750.0,782.0,0.0,0.0,1.0,train
2012-03-21 18:00:00,779.0,18,1.0,0.0,24.599999999999998,69.0,0.0,1.0,2.0,729.0,801.0,749.0,0.0,0.0,1.0,train
2012-03-21 19:00:00,582.0,19,1.0,0.0,24.599999999999998,64.0,0.0,1.0,2.0,779.0,555.0,472.0,0.0,0.0,1.0,train
2012-03-21 20:00:00,374.0,20,1.0,0.0,22.96,78.0,6.0032,1.0,2.0,582.0,377.0,330.0,0.0,0.0,0.0,train
2012-03-21 21:00:00,251.0,21,1.0,0.0,22.14,83.0,7.0015,1.0,2.0,374.0,277.0,288.0,0.0,0.0,0.0,train
2012-03-21 22:00:00,197.0,22,1.0,0.0,21.32,83.0,11.0014,1.0,2.0,251.0,188.0,202.0,0.0,0.0,0.0,train
2012-03-21 23:00:00,125.0,23,1.0,0.0,22.14,77.0,0.0,1.0,2.0,197.0,90.0,91.0,0.0,0.0,0.0,train
2012-03-22 00:00:00,41.0,0,1.0,0.0,21.32,83.0,6.0032,1.0,2.0,125.0,33.0,60.0,0.0,0.0,0.0,train
2012-03-22 01:00:00,30.0,1,1.0,0.0,21.32,83.0,6.0032,1.0,2.0,41.0,26.0,23.0,0.0,0.0,0.0,train
2012-03-22 02:00:00,6.0,2,1.0,0.0,21.32,83.0,6.0032,1.0,2.0,30.0,10.0,19.0,0.0,0.0,0.0,train
2012-03-22 03:00:00,7.0,3,1.0,0.0,21.32,83.0,6.0032,1.0,2.0,6.0,8.0,7.0,0.0,0.0,0.0,train
2012-03-22 04:00:00,6.0,4,1.0,0.0,19.68,100.0,6.0032,2.0,2.0,7.0,4.0,14.0,0.0,0.0,0.0,train
2012-03-22 05:00:00,34.0,5,1.0,0.0,19.68,100.0,6.0032,2.0,2.0,6.0,39.0,26.0,0.0,0.0,0.0,train
2012-03-22 06:00:00,136.0,6,1.0,0.0,19.68,100.0,6.0032,2.0,2.0,34.0,149.0,117.0,0.0,0.0,0.0,train
2012-03-22 07:00:00,361.0,7,1.0,0.0,19.68,100.0,6.0032,2.0,2.0,136.0,372.0,381.0,0.0,1.0,0.0,train
2012-03-22 08:00:00,649.0,8,1.0,0.0,20.5,94.0,6.0032,2.0,2.0,361.0,535.0,623.0,0.0,1.0,0.0,train
2012-03-22 09:00:00,318.0,9,1.0,0.0,20.5,94.0,6.0032,2.0,2.0,649.0,293.0,315.0,0.0,1.0,0.0,train
2012-03-22 10:00:00,142.0,10,1.0,0.0,20.5,100.0,6.0032,2.0,2.0,318.0,154.0,164.0,0.0,0.0,0.0,train
2012-03-22 11:00:00,219.0,11,1.0,0.0,21.32,94.0,0.0,2.0,2.0,142.0,192.0,211.0,0.0,0.0,0.0,train
2012-03-22 12:00:00,272.0,12,1.0,0.0,22.14,88.0,12.998000000000001,2.0,2.0,219.0,229.0,265.0,0.0,0.0,0.0,train
2012-03-22 13:00:00,298.0,13,1.0,0.0,23.779999999999998,78.0,6.0032,1.0,2.0,272.0,303.0,273.0,0.0,0.0,0.0,train
2012-03-22 14:00:00,257.0,14,1.0,0.0,24.599999999999998,73.0,7.0015,1.0,2.0,298.0,225.0,258.0,0.0,0.0,0.0,train
2012-03-22 15:00:00,304.0,15,1.0,0.0,25.419999999999998,69.0,12.998000000000001,1.0,2.0,257.0,243.0,287.0,0.0,0.0,0.0,train
2012-03-22 16:00:00,425.0,16,1.0,0.0,26.240000000000002,65.0,12.998000000000001,1.0,2.0,304.0,378.0,426.0,0.0,0.0,1.0,train
2012-03-22 17:00:00,810.0,17,1.0,0.0,27.060000000000002,65.0,11.0014,1.0,2.0,425.0,729.0,713.0,0.0,0.0,1.0,train
2012-03-22 18:00:00,801.0,18,1.0,0.0,27.060000000000002,65.0,11.0014,1.0,2.0,810.0,779.0,746.0,0.0,0.0,1.0,train
2012-03-22 19:00:00,586.0,19,1.0,0.0,27.060000000000002,61.0,0.0,1.0,2.0,801.0,582.0,425.0,0.0,0.0,1.0,train
2012-03-22 20:00:00,424.0,20,1.0,0.0,25.419999999999998,73.0,19.0012,1.0,2.0,586.0,374.0,330.0,0.0,0.0,0.0,train
2012-03-22 21:00:00,374.0,21,1.0,0.0,23.779999999999998,78.0,11.0014,1.0,2.0,424.0,251.0,243.0,0.0,0.0,0.0,train
2012-03-22 22:00:00,220.0,22,1.0,0.0,22.96,83.0,12.998000000000001,1.0,2.0,374.0,197.0,169.0,0.0,0.0,0.0,train
2012-03-22 23:00:00,151.0,23,1.0,0.0,22.96,83.0,6.0032,1.0,2.0,220.0,125.0,97.0,0.0,0.0,0.0,train
2012-03-23 00:00:00,95.0,0,1.0,0.0,22.96,83.0,0.0,1.0,2.0,151.0,41.0,57.0,0.0,0.0,0.0,train
2012-03-23 01:00:00,50.0,1,1.0,0.0,22.14,88.0,0.0,1.0,2.0,95.0,30.0,26.0,0.0,0.0,0.0,train
2012-03-23 02:00:00,32.0,2,1.0,0.0,22.14,88.0,6.0032,1.0,2.0,50.0,6.0,4.0,0.0,0.0,0.0,train
2012-03-23 03:00:00,10.0,3,1.0,0.0,21.32,88.0,7.0015,1.0,2.0,32.0,7.0,3.0,0.0,0.0,0.0,train
2012-03-23 04:00:00,3.0,4,1.0,0.0,20.5,94.0,7.0015,2.0,2.0,10.0,6.0,3.0,0.0,0.0,0.0,train
2012-03-23 05:00:00,34.0,5,1.0,0.0,20.5,94.0,0.0,2.0,2.0,3.0,34.0,32.0,0.0,0.0,0.0,train
2012-03-23 06:00:00,116.0,6,1.0,0.0,20.5,88.0,0.0,2.0,2.0,34.0,136.0,99.0,0.0,0.0,0.0,train
2012-03-23 07:00:00,346.0,7,1.0,0.0,20.5,93.0,8.9981,2.0,2.0,116.0,361.0,278.0,0.0,1.0,0.0,train
2012-03-23 08:00:00,662.0,8,1.0,0.0,20.5,94.0,8.9981,2.0,2.0,346.0,649.0,562.0,0.0,1.0,0.0,train
2012-03-23 09:00:00,380.0,9,1.0,0.0,21.32,90.0,6.0032,2.0,2.0,662.0,318.0,312.0,0.0,1.0,0.0,train
2012-03-23 10:00:00,275.0,10,1.0,0.0,22.96,88.0,7.0015,2.0,2.0,380.0,142.0,180.0,0.0,0.0,0.0,train
2012-03-23 11:00:00,318.0,11,1.0,0.0,25.419999999999998,73.0,7.0015,2.0,2.0,275.0,219.0,207.0,0.0,0.0,0.0,train
2012-03-23 12:00:00,471.0,12,1.0,0.0,27.060000000000002,61.0,15.001299999999999,2.0,2.0,318.0,272.0,294.0,0.0,0.0,0.0,train
2012-03-23 13:00:00,428.0,13,1.0,0.0,28.7,48.0,0.0,2.0,2.0,471.0,298.0,260.0,0.0,0.0,0.0,train
2012-03-23 14:00:00,432.0,14,1.0,0.0,29.52,42.0,7.0015,2.0,2.0,428.0,257.0,202.0,0.0,0.0,0.0,train
2012-03-23 15:00:00,472.0,15,1.0,0.0,29.52,42.0,8.9981,2.0,2.0,432.0,304.0,107.0,0.0,0.0,0.0,train
2012-03-23 16:00:00,589.0,16,1.0,0.0,29.52,42.0,11.0014,2.0,2.0,472.0,425.0,129.0,0.0,0.0,1.0,train
2012-03-23 17:00:00,957.0,17,1.0,0.0,29.52,42.0,11.0014,2.0,2.0,589.0,810.0,258.0,0.0,0.0,1.0,train
2012-03-23 18:00:00,830.0,18,1.0,0.0,28.7,45.0,11.0014,1.0,2.0,957.0,801.0,408.0,0.0,0.0,1.0,train
2012-03-23 19:00:00,686.0,19,1.0,0.0,27.060000000000002,50.0,12.998000000000001,1.0,2.0,830.0,586.0,296.0,0.0,0.0,1.0,train
2012-03-23 20:00:00,445.0,20,1.0,0.0,27.060000000000002,47.0,8.9981,1.0,2.0,686.0,424.0,235.0,0.0,0.0,0.0,train
2012-03-23 21:00:00,284.0,21,1.0,0.0,25.419999999999998,53.0,7.0015,1.0,2.0,445.0,374.0,152.0,0.0,0.0,0.0,train
2012-03-23 22:00:00,271.0,22,1.0,0.0,24.599999999999998,64.0,19.0012,1.0,2.0,284.0,220.0,148.0,0.0,0.0,0.0,train
2012-03-23 23:00:00,176.0,23,1.0,0.0,24.599999999999998,69.0,16.997899999999998,1.0,2.0,271.0,151.0,126.0,0.0,0.0,0.0,train
2012-03-24 00:00:00,156.0,0,0.0,0.0,23.779999999999998,68.0,0.0,1.0,2.0,176.0,95.0,100.0,0.0,0.0,0.0,train
2012-03-24 01:00:00,128.0,1,0.0,0.0,22.96,73.0,6.0032,1.0,2.0,156.0,50.0,69.0,0.0,0.0,0.0,train
2012-03-24 02:00:00,69.0,2,0.0,0.0,22.14,77.0,7.0015,1.0,2.0,128.0,32.0,42.0,0.0,0.0,0.0,train
2012-03-24 03:00:00,32.0,3,0.0,0.0,22.14,77.0,7.0015,1.0,2.0,69.0,10.0,26.0,0.0,0.0,0.0,train
2012-03-24 04:00:00,7.0,4,0.0,0.0,21.32,83.0,6.0032,1.0,2.0,32.0,3.0,2.0,0.0,0.0,0.0,train
2012-03-24 05:00:00,4.0,5,0.0,0.0,21.32,83.0,11.0014,2.0,2.0,7.0,34.0,8.0,0.0,0.0,0.0,train
2012-03-24 06:00:00,28.0,6,0.0,0.0,21.32,83.0,11.0014,2.0,2.0,4.0,116.0,30.0,0.0,0.0,0.0,train
2012-03-24 07:00:00,70.0,7,0.0,0.0,20.5,88.0,8.9981,2.0,2.0,28.0,346.0,86.0,0.0,0.0,0.0,train
2012-03-24 08:00:00,154.0,8,0.0,0.0,20.5,94.0,12.998000000000001,2.0,2.0,70.0,662.0,218.0,0.0,0.0,0.0,train
2012-03-24 09:00:00,249.0,9,0.0,0.0,21.32,83.0,8.9981,2.0,2.0,154.0,380.0,321.0,0.0,0.0,0.0,train
2012-03-24 10:00:00,345.0,10,0.0,0.0,21.32,88.0,12.998000000000001,2.0,2.0,249.0,275.0,443.0,0.0,0.0,0.0,train
2012-03-24 11:00:00,273.0,11,0.0,0.0,20.5,94.0,12.998000000000001,2.0,2.0,345.0,318.0,585.0,0.0,0.0,0.0,train
2012-03-24 12:00:00,183.0,12,0.0,0.0,21.32,94.0,15.001299999999999,3.0,2.0,273.0,471.0,651.0,1.0,0.0,0.0,train
2012-03-24 13:00:00,196.0,13,0.0,0.0,21.32,94.0,16.997899999999998,3.0,2.0,183.0,428.0,686.0,1.0,0.0,0.0,train
2012-03-24 14:00:00,223.0,14,0.0,0.0,21.32,88.0,23.9994,3.0,2.0,196.0,432.0,690.0,1.0,0.0,0.0,train
2012-03-24 15:00:00,290.0,15,0.0,0.0,20.5,94.0,27.999299999999998,3.0,2.0,223.0,472.0,679.0,1.0,0.0,0.0,train
2012-03-24 16:00:00,177.0,16,0.0,0.0,20.5,94.0,19.999499999999998,3.0,2.0,290.0,589.0,685.0,1.0,0.0,0.0,train
2012-03-24 17:00:00,115.0,17,0.0,0.0,20.5,88.0,15.001299999999999,3.0,2.0,177.0,957.0,648.0,1.0,0.0,0.0,train
2012-03-24 18:00:00,137.0,18,0.0,0.0,18.86,94.0,15.001299999999999,3.0,2.0,115.0,830.0,560.0,1.0,0.0,0.0,train
2012-03-24 19:00:00,133.0,19,0.0,0.0,18.86,94.0,8.9981,3.0,2.0,137.0,686.0,417.0,1.0,0.0,0.0,train
2012-03-24 20:00:00,111.0,20,0.0,0.0,18.04,100.0,12.998000000000001,3.0,2.0,133.0,445.0,271.0,1.0,0.0,0.0,train
2012-03-24 21:00:00,104.0,21,0.0,0.0,18.04,100.0,12.998000000000001,3.0,2.0,111.0,284.0,223.0,1.0,0.0,0.0,train
2012-03-24 22:00:00,83.0,22,0.0,0.0,18.04,100.0,16.997899999999998,3.0,2.0,104.0,271.0,211.0,1.0,0.0,0.0,train
2012-03-24 23:00:00,105.0,23,0.0,0.0,18.04,94.0,19.0012,2.0,2.0,83.0,176.0,185.0,0.0,0.0,0.0,train
2012-03-25 00:00:00,80.0,0,0.0,0.0,18.04,94.0,19.0012,2.0,2.0,105.0,156.0,107.0,0.0,0.0,0.0,train
2012-03-25 01:00:00,89.0,1,0.0,0.0,17.22,100.0,16.997899999999998,2.0,2.0,80.0,128.0,113.0,0.0,0.0,0.0,train
2012-03-25 02:00:00,35.0,2,0.0,0.0,17.22,100.0,19.999499999999998,3.0,2.0,89.0,69.0,56.0,1.0,0.0,0.0,train
2012-03-25 03:00:00,18.0,3,0.0,0.0,17.22,94.0,19.999499999999998,3.0,2.0,35.0,32.0,18.0,1.0,0.0,0.0,train
2012-03-25 04:00:00,8.0,4,0.0,0.0,17.22,94.0,22.0028,2.0,2.0,18.0,7.0,14.0,0.0,0.0,0.0,train
2012-03-25 05:00:00,6.0,5,0.0,0.0,16.400000000000002,100.0,16.997899999999998,2.0,2.0,8.0,4.0,6.0,0.0,0.0,0.0,train
2012-03-25 06:00:00,18.0,6,0.0,0.0,16.400000000000002,100.0,16.997899999999998,2.0,2.0,6.0,28.0,11.0,0.0,0.0,0.0,train
2012-03-25 07:00:00,39.0,7,0.0,0.0,16.400000000000002,94.0,22.0028,2.0,2.0,18.0,70.0,42.0,0.0,0.0,0.0,train
2012-03-25 08:00:00,89.0,8,0.0,0.0,16.400000000000002,94.0,22.0028,2.0,2.0,39.0,154.0,96.0,0.0,0.0,0.0,train
2012-03-25 09:00:00,118.0,9,0.0,0.0,16.400000000000002,94.0,16.997899999999998,2.0,2.0,89.0,249.0,178.0,0.0,0.0,0.0,train
2012-03-25 10:00:00,250.0,10,0.0,0.0,16.400000000000002,87.0,22.0028,2.0,2.0,118.0,345.0,351.0,0.0,0.0,0.0,train
2012-03-25 11:00:00,323.0,11,0.0,0.0,16.400000000000002,94.0,16.997899999999998,2.0,2.0,250.0,273.0,368.0,0.0,0.0,0.0,train
2012-03-25 12:00:00,360.0,12,0.0,0.0,16.400000000000002,94.0,15.001299999999999,2.0,2.0,323.0,183.0,503.0,0.0,0.0,0.0,train
2012-03-25 13:00:00,367.0,13,0.0,0.0,17.22,88.0,11.0014,2.0,2.0,360.0,196.0,544.0,0.0,0.0,0.0,train
2012-03-25 14:00:00,414.0,14,0.0,0.0,18.04,88.0,11.0014,2.0,2.0,367.0,223.0,521.0,0.0,0.0,0.0,train
2012-03-25 15:00:00,421.0,15,0.0,0.0,18.04,88.0,12.998000000000001,2.0,2.0,414.0,290.0,554.0,0.0,0.0,0.0,train
2012-03-25 16:00:00,492.0,16,0.0,0.0,19.68,77.0,0.0,1.0,2.0,421.0,177.0,541.0,0.0,0.0,0.0,train
2012-03-25 17:00:00,419.0,17,0.0,0.0,20.5,72.0,6.0032,1.0,2.0,492.0,115.0,541.0,0.0,0.0,0.0,train
2012-03-25 18:00:00,491.0,18,0.0,0.0,20.5,72.0,6.0032,1.0,2.0,419.0,137.0,459.0,0.0,0.0,0.0,train
2012-03-25 19:00:00,375.0,19,0.0,0.0,20.5,72.0,16.997899999999998,1.0,2.0,491.0,133.0,352.0,0.0,0.0,0.0,train
2012-03-25 20:00:00,259.0,20,0.0,0.0,19.68,77.0,15.001299999999999,1.0,2.0,375.0,111.0,198.0,0.0,0.0,0.0,train
2012-03-25 21:00:00,149.0,21,0.0,0.0,19.68,77.0,11.0014,1.0,2.0,259.0,104.0,173.0,0.0,0.0,0.0,train
2012-03-25 22:00:00,111.0,22,0.0,0.0,18.86,82.0,8.9981,1.0,2.0,149.0,83.0,100.0,0.0,0.0,0.0,train
2012-03-25 23:00:00,65.0,23,0.0,0.0,19.68,82.0,8.9981,1.0,2.0,111.0,105.0,46.0,0.0,0.0,0.0,train
2012-03-26 00:00:00,33.0,0,1.0,0.0,19.68,82.0,11.0014,2.0,2.0,65.0,80.0,23.0,0.0,0.0,0.0,train
2012-03-26 01:00:00,28.0,1,1.0,0.0,19.68,82.0,16.997899999999998,1.0,2.0,33.0,89.0,15.0,0.0,0.0,0.0,train
2012-03-26 02:00:00,20.0,2,1.0,0.0,18.86,88.0,15.001299999999999,1.0,2.0,28.0,35.0,8.0,0.0,0.0,0.0,train
2012-03-26 03:00:00,1.0,3,1.0,0.0,18.86,82.0,12.998000000000001,1.0,2.0,20.0,18.0,2.0,0.0,0.0,0.0,train
2012-03-26 04:00:00,4.0,4,1.0,0.0,18.04,82.0,11.0014,1.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,train
2012-03-26 05:00:00,36.0,5,1.0,0.0,18.04,77.0,11.0014,1.0,2.0,4.0,6.0,31.0,0.0,0.0,0.0,train
2012-03-26 06:00:00,117.0,6,1.0,0.0,17.22,82.0,12.998000000000001,1.0,2.0,36.0,18.0,120.0,0.0,0.0,0.0,train
2012-03-26 07:00:00,370.0,7,1.0,0.0,18.04,72.0,12.998000000000001,1.0,2.0,117.0,39.0,354.0,0.0,1.0,0.0,train
2012-03-26 08:00:00,657.0,8,1.0,0.0,18.04,62.0,15.001299999999999,1.0,2.0,370.0,89.0,579.0,0.0,1.0,0.0,train
2012-03-26 09:00:00,282.0,9,1.0,0.0,18.86,47.0,19.0012,1.0,2.0,657.0,118.0,331.0,0.0,1.0,0.0,train
2012-03-26 10:00:00,153.0,10,1.0,0.0,20.5,36.0,39.000699999999995,1.0,2.0,282.0,250.0,184.0,0.0,0.0,0.0,train
2012-03-26 11:00:00,178.0,11,1.0,0.0,19.68,31.0,39.000699999999995,1.0,2.0,153.0,323.0,201.0,0.0,0.0,0.0,train
2012-03-26 12:00:00,279.0,12,1.0,0.0,19.68,33.0,35.0008,1.0,2.0,178.0,360.0,282.0,0.0,0.0,0.0,train
2012-03-26 13:00:00,301.0,13,1.0,0.0,19.68,28.999999999999996,46.0022,1.0,2.0,279.0,367.0,263.0,0.0,0.0,0.0,train
2012-03-26 14:00:00,217.0,14,1.0,0.0,19.68,33.0,30.002599999999997,1.0,2.0,301.0,414.0,260.0,0.0,0.0,0.0,train
2012-03-26 15:00:00,223.0,15,1.0,0.0,19.68,28.999999999999996,40.9973,1.0,2.0,217.0,421.0,286.0,0.0,0.0,0.0,train
2012-03-26 16:00:00,305.0,16,1.0,0.0,19.68,25.0,43.000600000000006,1.0,2.0,223.0,492.0,385.0,0.0,0.0,1.0,train
2012-03-26 17:00:00,664.0,17,1.0,0.0,18.86,24.0,30.002599999999997,1.0,2.0,305.0,419.0,721.0,0.0,0.0,1.0,train
2012-03-26 18:00:00,684.0,18,1.0,0.0,18.04,26.0,30.002599999999997,1.0,2.0,664.0,491.0,801.0,0.0,0.0,1.0,train
2012-03-26 19:00:00,458.0,19,1.0,0.0,17.22,24.0,23.9994,1.0,2.0,684.0,375.0,549.0,0.0,0.0,1.0,train
2012-03-26 20:00:00,221.0,20,1.0,0.0,16.400000000000002,26.0,35.0008,1.0,2.0,458.0,259.0,330.0,0.0,0.0,0.0,train
2012-03-26 21:00:00,186.0,21,1.0,0.0,15.58,25.0,32.9975,1.0,2.0,221.0,149.0,223.0,0.0,0.0,0.0,train
2012-03-26 22:00:00,93.0,22,1.0,0.0,14.76,25.0,23.9994,1.0,2.0,186.0,111.0,148.0,0.0,0.0,0.0,train
2012-03-26 23:00:00,48.0,23,1.0,0.0,13.940000000000001,25.0,35.0008,1.0,2.0,93.0,65.0,54.0,0.0,0.0,0.0,train
2012-03-27 00:00:00,10.0,0,1.0,0.0,13.120000000000001,26.0,35.0008,1.0,2.0,48.0,33.0,29.0,0.0,0.0,0.0,train
2012-03-27 01:00:00,5.0,1,1.0,0.0,12.299999999999999,26.0,31.0009,1.0,2.0,10.0,28.0,15.0,0.0,0.0,0.0,train
2012-03-27 02:00:00,7.0,2,1.0,0.0,10.66,30.0,19.999499999999998,1.0,2.0,5.0,20.0,10.0,0.0,0.0,0.0,train
2012-03-27 03:00:00,4.0,3,1.0,0.0,10.66,30.0,22.0028,1.0,2.0,7.0,1.0,3.0,0.0,0.0,0.0,train
2012-03-27 04:00:00,3.0,4,1.0,0.0,9.84,32.0,23.9994,1.0,2.0,4.0,4.0,6.0,0.0,0.0,0.0,train
2012-03-27 05:00:00,17.0,5,1.0,0.0,9.02,37.0,19.0012,1.0,2.0,3.0,36.0,20.0,0.0,0.0,0.0,train
2012-03-27 06:00:00,101.0,6,1.0,0.0,9.02,37.0,12.998000000000001,1.0,2.0,17.0,117.0,100.0,0.0,0.0,0.0,train
2012-03-27 07:00:00,286.0,7,1.0,0.0,9.02,37.0,12.998000000000001,1.0,2.0,101.0,370.0,170.0,0.0,1.0,0.0,train
2012-03-27 08:00:00,581.0,8,1.0,0.0,9.02,37.0,19.999499999999998,1.0,2.0,286.0,657.0,516.0,0.0,1.0,0.0,train
2012-03-27 09:00:00,267.0,9,1.0,0.0,9.84,38.0,12.998000000000001,1.0,2.0,581.0,282.0,325.0,0.0,1.0,0.0,train
2012-03-27 10:00:00,138.0,10,1.0,0.0,10.66,35.0,15.001299999999999,1.0,2.0,267.0,153.0,163.0,0.0,0.0,0.0,train
2012-03-27 11:00:00,175.0,11,1.0,0.0,12.299999999999999,31.0,11.0014,1.0,2.0,138.0,178.0,230.0,0.0,0.0,0.0,train
2012-03-27 12:00:00,220.0,12,1.0,0.0,13.120000000000001,31.0,11.0014,1.0,2.0,175.0,279.0,261.0,0.0,0.0,0.0,train
2012-03-27 13:00:00,211.0,13,1.0,0.0,14.76,27.0,0.0,1.0,2.0,220.0,301.0,284.0,0.0,0.0,0.0,train
2012-03-27 14:00:00,184.0,14,1.0,0.0,16.400000000000002,24.0,8.9981,1.0,2.0,211.0,217.0,248.0,0.0,0.0,0.0,train
2012-03-27 15:00:00,200.0,15,1.0,0.0,17.22,20.0,0.0,1.0,2.0,184.0,223.0,244.0,0.0,0.0,0.0,train
2012-03-27 16:00:00,305.0,16,1.0,0.0,17.22,20.0,0.0,1.0,2.0,200.0,305.0,431.0,0.0,0.0,1.0,train
2012-03-27 17:00:00,614.0,17,1.0,0.0,18.04,16.0,0.0,1.0,2.0,305.0,664.0,750.0,0.0,0.0,1.0,train
2012-03-27 18:00:00,644.0,18,1.0,0.0,17.22,17.0,6.0032,1.0,2.0,614.0,684.0,801.0,0.0,0.0,1.0,train
2012-03-27 19:00:00,417.0,19,1.0,0.0,17.22,17.0,0.0,1.0,2.0,644.0,458.0,555.0,0.0,0.0,1.0,train
