row,split
14376,train
14377,train
14378,train
14379,train
14380,train
14381,train
14382,val
14383,train
14384,train
14385,val
14386,train
14387,train
14388,train
14389,val
14390,test
14391,val
14392,test
14393,test
14394,test
14395,train
14396,test
14397,train
14398,train
14399,test
14400,val
14401,val
14402,train
14403,train
14404,train
14405,train
14406,val
14407,train
14408,train
14409,val
14410,train
14411,train
14412,train
14413,val
14414,train
14415,train
14416,val
14417,train
14418,train
14419,train
14420,test
14421,test
14422,test
14423,train
14424,train
14425,train
14426,val
14427,test
14428,train
14429,train
14430,val
14431,test
14432,train
14433,test
14434,val
14435,train
14436,train
14437,train
14438,train
14439,train
14440,train
14441,train
14442,train
14443,train
14444,train
14445,train
14446,train
14447,train
14448,train
14449,train
14450,train
14451,val
14452,train
14453,test
14454,train
14455,train
14456,test
14457,train
14458,test
14459,test
14460,train
14461,train
14462,train
14463,val
14464,val
14465,train
14466,test
14467,train
14468,val
14469,train
14470,val
14471,val
14472,train
14473,test
14474,val
14475,val
14476,val
14477,train
14478,train
14479,train
14480,train
14481,test
14482,train
14483,val
14484,test
14485,val
14486,train
14487,train
14488,test
14489,test
14490,train
14491,train
14492,train
14493,val
14494,train
14495,train
14496,train
14497,train
14498,train
14499,test
14500,val
14501,train
14502,train
14503,train
14504,train
14505,train
14506,train
14507,val
14508,test
14509,train
14510,val
14511,val
14512,train
14513,train
14514,train
14515,val
14516,train
14517,train
14518,train
14519,train
14520,train
14521,train
14522,train
14523,train
14524,val
14525,test
14526,test
14527,test
14528,train
14529,train
14530,train
14531,train
14532,test
14533,train
14534,train
14535,train
14536,train
14537,train
14538,train
14539,val
14540,train
14541,val
14542,train
14543,val
14544,train
14545,train
14546,test
14547,train
14548,train
14549,val
14550,val
14551,test
14552,train
14553,train
14554,train
14555,val
14556,val
14557,train
14558,val
14559,test
14560,train
14561,train
14562,test
14563,train
14564,val
14565,test
14566,train
14567,test
14568,train
14569,train
14570,train
14571,val
14572,test
14573,train
14574,val
14575,val
14576,test
14577,train
14578,train
14579,train
14580,train
14581,train
14582,test
14583,val
14584,train
14585,train
14586,test
14587,train
14588,test
14589,train
14590,train
14591,train
14592,train
14593,train
14594,train
14595,val
14596,test
14597,test
14598,train
14599,test
14600,val
14601,train
14602,train
14603,train
14604,train
14605,train
14606,train
14607,train
14608,val
14609,train
14610,val
14611,test
14612,train
14613,val
14614,train
14615,test
14616,val
14617,train
14618,train
14619,train
14620,train
14621,test
14622,val
14623,train
14624,train
14625,train
14626,train
14627,val
14628,train
14629,test
14630,train
14631,test
14632,test
14633,train
14634,train
14635,test
14636,test
14637,test
14638,train
14639,train
14640,train
14641,train
14642,train
14643,val
14644,train
14645,test
14646,train
14647,test
14648,val
14649,test
14650,train
14651,val
14652,val
14653,train
14654,test
14655,train
14656,train
14657,train
14658,train
14659,train
14660,train
14661,test
14662,train
14663,train
14664,train
14665,train
14666,test
14667,test
14668,train
14669,test
14670,train
14671,val
14672,train
14673,test
14674,train
14675,test
14676,train
14677,val
14678,train
14679,val
14680,train
14681,val
14682,train
14683,train
14684,test
14685,train
14686,train
14687,test
14688,train
14689,test
14690,test
14691,test
14692,test
14693,val
14694,val
14695,train
14696,test
14697,train
14698,test
14699,test
14700,test
14701,val
14702,train
14703,test
14704,test
14705,train
14706,train
14707,test
14708,train
14709,train
14710,train
14711,test
14712,train
14713,train
14714,train
14715,train
14716,train
14717,val
14718,train
14719,train
14720,train
14721,val
14722,train
14723,val
14724,test
14725,test
14726,test
14727,train
14728,train
14729,test
14730,train
14731,train
14732,test
14733,val
14734,train
14735,val
14736,train
14737,train
14738,test
14739,test
14740,val
14741,train
14742,test
14743,test
14744,train
14745,train
14746,train
14747,val
14748,train
14749,train
14750,val
14751,test
14752,train
14753,val
14754,test
14755,test
14756,test
14757,train
14758,test
14759,train
14760,train
14761,train
14762,val
14763,train
14764,val
14765,train
14766,train
14767,test
14768,train
14769,train
14770,train
14771,train
14772,val
14773,train
14774,train
14775,train
14776,test
14777,train
14778,train
14779,train
14780,train
14781,train
14782,train
14783,train
14784,test
14785,train
14786,val
14787,train
14788,train
14789,test
14790,test
14791,train
14792,train
14793,val
14794,train
14795,train
14796,train
14797,test
14798,train
14799,test
14800,train
14801,train
14802,test
14803,val
14804,val
14805,train
14806,val
14807,train
14808,test
14809,train
14810,val
14811,train
14812,train
14813,train
14814,train
14815,train
14816,train
14817,val
14818,train
14819,val
14820,train
14821,train
14822,train
14823,test
14824,val
14825,train
14826,train
14827,train
14828,train
14829,train
14830,train
14831,val
14832,train
14833,train
14834,test
14835,test
14836,train
14837,test
14838,train
14839,test
14840,test
14841,test
14842,test
14843,test
14844,train
14845,train
14846,val
14847,val
14848,test
14849,train
14850,train
14851,train
14852,train
14853,train
14854,val
14855,train
14856,train
14857,test
14858,test
14859,train
14860,val
14861,train
14862,train
14863,test
14864,test
14865,train
14866,train
14867,test
14868,train
14869,train
14870,train
14871,train
14872,train
14873,val
14874,test
14875,test
14876,val
14877,val
14878,train
14879,test
14880,val
14881,train
14882,test
14883,train
14884,train
14885,train
14886,train
14887,val
14888,train
14889,val
14890,train
14891,test
14892,train
14893,train
14894,train
14895,val
14896,test
14897,test
14898,train
14899,val
14900,test
14901,test
14902,train
14903,val
14904,train
14905,train
14906,train
14907,val
14908,train
14909,test
14910,train
14911,train
14912,test
14913,val
14914,val
14915,train
14916,test
14917,train
14918,train
14919,val
14920,train
14921,train
14922,val
14923,train
14924,train
14925,train
14926,train
14927,train
14928,train
14929,train
14930,train
14931,val
14932,train
14933,train
14934,train
14935,train
14936,train
14937,test
14938,train
14939,train
14940,test
14941,train
14942,train
14943,train
14944,train
14945,train
14946,train
14947,val
14948,train
14949,test
14950,train
14951,train
14952,train
14953,test
14954,val
14955,test
14956,test
14957,test
14958,test
14959,val
14960,test
14961,train
14962,test
14963,train
14964,test
14965,test
14966,train
14967,train
14968,train
14969,val
14970,test
14971,train
14972,val
14973,val
14974,train
14975,train
14976,val
14977,train
14978,train
14979,train
14980,train
14981,train
14982,val
14983,val
14984,train
14985,train
14986,val
14987,test
14988,test
14989,train
14990,train
14991,val
14992,train
14993,val
14994,train
14995,train
14996,val
14997,train
14998,test
14999,train
15000,train
15001,val
15002,train
15003,train
15004,train
15005,train
15006,train
15007,val
15008,train
15009,train
15010,train
15011,test
15012,train
15013,train
15014,train
15015,train
15016,train
15017,test
15018,train
15019,train
15020,test
15021,test
15022,val
15023,train
15024,test
15025,test
15026,test
15027,val
15028,train
15029,train
15030,train
15031,val
15032,test
15033,val
15034,val
15035,val
15036,train
15037,train
15038,train
15039,train
15040,train
15041,train
15042,train
15043,test
15044,train
15045,train
15046,train
15047,test
15048,test
15049,val
15050,train
15051,train
15052,test
15053,train
15054,test
15055,val
15056,test
15057,train
15058,train
15059,train
15060,train
15061,train
15062,train
15063,train
15064,train
15065,train
15066,train
15067,val
15068,test
15069,val
15070,train
15071,train
15072,train
15073,val
15074,test
15075,train
15076,train
15077,val
15078,train
15079,val
15080,train
15081,test
15082,train
15083,val
15084,train
15085,train
15086,val
15087,val
15088,train
15089,train
15090,val
15091,test
15092,train
15093,train
15094,test
15095,train
15096,train
15097,test
15098,val
15099,train
15100,train
15101,train
15102,train
15103,train
15104,train
15105,test
15106,test
15107,val
15108,test
15109,train
15110,val
15111,train
15112,val
15113,train
15114,val
15115,val
15116,test
15117,train
15118,val
15119,val
15120,train
15121,train
15122,train
15123,train
15124,test
15125,train
15126,train
15127,train
15128,train
15129,val
15130,test
15131,test
15132,train
15133,train
15134,val
15135,train
15136,test
15137,test
15138,test
15139,test
15140,test
15141,train
15142,train
15143,train
15144,test
15145,val
15146,val
15147,train
15148,train
15149,train
15150,val
15151,test
15152,train
15153,train
15154,test
15155,val
15156,test
15157,test
15158,test
15159,val
15160,train
15161,train
15162,test
15163,train
15164,train
15165,test
15166,train
15167,val
15168,train
15169,train
15170,test
15171,train
15172,val
15173,train
15174,train
15175,val
15176,train
15177,test
15178,val
15179,train
15180,val
15181,train
15182,train
15183,train
15184,train
15185,train
15186,train
15187,train
15188,train
15189,train
15190,train
15191,train
15192,train
15193,val
15194,train
15195,test
15196,val
15197,val
15198,val
15199,val
15200,train
15201,train
15202,train
15203,train
15204,train
15205,train
15206,train
15207,test
15208,train
15209,train
15210,train
15211,test
15212,test
15213,train
15214,test
15215,train
15216,train
15217,train
15218,train
15219,train
15220,test
15221,train
15222,test
15223,train
15224,test
15225,train
15226,val
15227,test
15228,train
15229,train
15230,test
15231,train
15232,test
15233,train
15234,val
15235,train
15236,train
15237,train
15238,train
15239,val
15240,train
15241,test
15242,val
15243,test
15244,train
15245,train
15246,test
15247,train
15248,val
15249,test
15250,test
15251,train
15252,train
15253,train
15254,train
15255,val
15256,train
15257,train
15258,train
15259,train
15260,val
15261,train
15262,test
15263,val
15264,train
15265,train
15266,train
15267,train
15268,train
15269,val
15270,val
15271,train
15272,val
15273,train
15274,train
15275,train
15276,test
15277,train
15278,val
15279,train
15280,train
15281,train
15282,train
15283,train
15284,train
15285,val
15286,train
15287,train
15288,train
15289,test
15290,train
15291,train
15292,train
15293,train
15294,test
15295,train
15296,val
15297,train
15298,train
15299,test
15300,train
15301,val
15302,train
15303,train
15304,test
15305,train
15306,val
15307,train
15308,train
15309,test
15310,test
15311,train
15312,val
15313,train
15314,train
15315,test
15316,train
15317,train
15318,train
15319,train
15320,train
15321,train
15322,train
15323,train
15324,train
15325,train
15326,train
15327,test
15328,train
15329,test
15330,train
15331,train
15332,train
15333,val
15334,test
15335,test
15336,train
15337,train
15338,train
15339,val
15340,train
15341,test
15342,train
15343,train
15344,test
15345,val
15346,train
15347,test
15348,train
15349,train
15350,test
15351,test
15352,train
15353,test
15354,val
15355,test
15356,train
15357,train
15358,val
15359,test
15360,train
15361,test
15362,train
15363,test
15364,train
15365,train
15366,val
15367,train
15368,train
15369,test
15370,train
15371,test
15372,test
15373,train
15374,test
15375,train
15376,train
15377,val
15378,val
15379,train
15380,train
15381,train
15382,train
15383,train
15384,train
15385,val
15386,train
15387,train
15388,train
15389,train
15390,train
15391,train
15392,test
15393,test
15394,test
15395,test
15396,train
15397,val
15398,train
15399,train
15400,train
15401,val
15402,val
15403,train
15404,val
15405,train
15406,test
15407,val
15408,train
15409,train
15410,test
15411,train
15412,test
15413,train
15414,train
15415,train
15416,val
15417,test
15418,train
15419,val
15420,train
15421,train
15422,train
15423,train
15424,val
15425,train
15426,test
15427,train
15428,test
15429,test
15430,val
15431,test
15432,train
15433,train
15434,train
15435,train
15436,test
15437,train
15438,train
15439,test
15440,train
15441,val
15442,val
15443,val
15444,test
15445,train
15446,test
15447,test
15448,train
15449,val
15450,train
15451,val
15452,train
15453,val
15454,train
15455,train
15456,val
15457,train
15458,test
15459,val
15460,train
15461,train
15462,train
15463,train
15464,val
15465,val
15466,val
15467,train
15468,train
15469,train
15470,train
15471,test
15472,train
15473,train
15474,train
15475,train
15476,test
15477,train
15478,test
15479,train
15480,train
15481,test
15482,train
15483,val
15484,train
15485,train
15486,test
15487,train
15488,val
15489,val
15490,val
15491,val
15492,val
15493,train
15494,train
15495,train
15496,val
15497,train
15498,test
15499,val
15500,test
15501,val
15502,test
15503,val
15504,test
15505,train
15506,val
15507,train
15508,train
15509,train
15510,train
15511,test
15512,train
15513,train
15514,val
15515,train
15516,train
15517,test
15518,train
15519,test
15520,train
15521,val
15522,val
15523,train
15524,train
15525,train
15526,val
15527,train
15528,test
15529,train
15530,train
15531,train
15532,train
15533,train
15534,train
15535,train
15536,train
15537,test
15538,train
15539,train
15540,train
15541,train
15542,train
15543,train
15544,train
15545,val
15546,val
15547,train
15548,val
15549,train
15550,test
15551,train
15552,test
15553,test
15554,test
15555,test
15556,train
15557,train
15558,train
15559,train
15560,train
15561,train
15562,train
15563,val
15564,train
15565,val
15566,train
15567,train
15568,train
15569,train
15570,test
15571,train
15572,train
15573,test
15574,train
15575,val
15576,train
15577,test
15578,train
15579,train
15580,train
15581,train
15582,train
15583,train
15584,val
15585,train
15586,train
15587,train
15588,test
15589,train
15590,train
15591,train
15592,val
15593,train
15594,test
15595,val
15596,train
15597,train
15598,train
15599,train
15600,train
15601,val
15602,train
15603,val
15604,train
15605,val
15606,train
15607,train
15608,train
15609,val
15610,train
15611,val
15612,train
15613,val
15614,train
15615,train
15616,train
15617,train
15618,test
15619,test
15620,train
15621,val
15622,train
15623,test
15624,train
15625,val
15626,train
15627,val
15628,test
15629,train
15630,val
15631,train
15632,train
15633,test
15634,train
15635,train
15636,train
15637,val
15638,train
15639,train
15640,val
15641,train
15642,train
15643,test
15644,train
15645,test
15646,train
15647,val
15648,test
15649,val
15650,train
15651,test
15652,val
15653,test
15654,train
15655,train
15656,test
15657,train
15658,test
15659,train
15660,train
15661,val
15662,test
15663,train
15664,train
15665,train
15666,train
15667,train
15668,train
15669,train
15670,train
15671,val
15672,train
15673,val
15674,val
15675,train
15676,train
15677,train
15678,val
15679,test
15680,test
15681,train
15682,val
15683,train
15684,test
15685,train
15686,test
15687,train
15688,test
15689,val
15690,val
15691,train
15692,val
15693,test
15694,train
15695,test
15696,train
15697,val
15698,train
15699,val
15700,train
15701,train
15702,train
15703,test
15704,val
15705,train
15706,test
15707,train
15708,test
15709,train
15710,val
15711,test
15712,val
15713,test
15714,train
15715,test
15716,train
15717,train
15718,val
15719,val
15720,val
15721,train
15722,train
15723,test
15724,train
15725,test
15726,test
15727,train
15728,train
15729,val
15730,train
15731,val
15732,train
15733,train
15734,train
15735,train
15736,val
15737,test
15738,train
15739,train
15740,val
15741,test
15742,train
15743,train
15744,train
15745,train
15746,train
15747,train
15748,train
15749,val
15750,val
15751,val
15752,val
15753,train
15754,test
15755,train
15756,train
15757,train
15758,train
15759,val
15760,val
15761,test
15762,test
15763,train
15764,train
15765,train
15766,val
15767,train
15768,test
15769,train
15770,train
15771,train
15772,train
15773,train
15774,val
15775,train
15776,train
15777,test
15778,test
15779,train
15780,train
15781,test
15782,val
15783,val
15784,train
15785,train
15786,test
15787,train
15788,test
15789,test
15790,train
15791,val
15792,train
15793,test
15794,val
15795,train
15796,train
15797,train
15798,train
15799,test
15800,test
15801,val
15802,train
15803,train
15804,train
15805,test
15806,train
15807,train
15808,train
15809,val
15810,train
15811,train
15812,test
15813,test
15814,val
15815,train
15816,test
15817,val
15818,train
15819,test
15820,train
15821,train
15822,test
15823,train
15824,test
15825,train
15826,train
15827,train
15828,train
15829,test
15830,train
15831,train
15832,train
15833,train
15834,val
15835,val
15836,train
15837,train
15838,train
15839,train
15840,train
15841,val
15842,train
15843,val
15844,train
15845,val
15846,val
15847,train
15848,test
15849,train
15850,train
15851,train
15852,train
15853,train
15854,train
15855,train
15856,train
15857,train
15858,test
15859,train
15860,train
15861,train
15862,train
15863,train
15864,train
15865,train
15866,test
15867,test
15868,val
15869,val
15870,train
15871,train
15872,train
15873,train
15874,train
15875,train
15876,val
15877,val
15878,train
15879,train
15880,val
15881,test
15882,train
15883,train
15884,train
15885,val
15886,train
15887,train
15888,train
15889,train
15890,train
15891,train
15892,test
15893,train
15894,train
15895,train
15896,train
15897,test
15898,test
15899,test
15900,val
15901,train
15902,train
15903,train
15904,train
15905,train
15906,train
15907,test
15908,train
15909,train
15910,train
15911,val
15912,train
15913,val
15914,train
15915,val
15916,train
15917,val
15918,train
15919,test
15920,val
15921,train
15922,train
15923,test
15924,val
15925,val
15926,val
15927,train
15928,train
15929,train
15930,val
15931,train
15932,val
15933,val
15934,test
15935,train
15936,train
15937,train
15938,val
15939,val
15940,train
15941,train
15942,val
15943,val
15944,train
15945,train
15946,test
15947,test
15948,train
15949,train
15950,train
15951,test
15952,train
15953,val
15954,test
15955,train
15956,train
15957,val
15958,val
15959,val
15960,train
15961,train
15962,test
15963,train
15964,test
15965,train
15966,train
15967,test
15968,train
15969,val
15970,train
15971,train
15972,train
15973,val
15974,train
15975,train
15976,train
15977,train
15978,val
15979,train
15980,train
15981,train
15982,val
15983,train
15984,train
15985,val
15986,val
15987,test
15988,train
15989,test
15990,train
15991,train
15992,val
15993,val
15994,train
15995,train
15996,val
15997,train
15998,train
15999,train
16000,train
16001,train
16002,train
16003,test
16004,val
16005,train
16006,train
16007,test
16008,train
16009,train
16010,val
16011,train
16012,train
16013,val
16014,test
16015,test
16016,train
16017,train
16018,val
16019,test
16020,test
16021,train
16022,train
16023,train
16024,train
16025,val
16026,train
16027,val
16028,val
16029,train
16030,test
16031,test
16032,test
16033,train
16034,train
16035,val
16036,train
16037,train
16038,val
16039,test
16040,train
16041,train
16042,train
16043,val
16044,train
16045,train
16046,train
16047,train
16048,val
16049,train
16050,train
16051,train
16052,train
16053,train
16054,val
16055,train
16056,test
16057,train
16058,val
16059,train
16060,val
16061,train
16062,train
16063,train
16064,val
16065,test
16066,test
16067,train
16068,train
16069,val
16070,train
16071,train
16072,train
16073,test
16074,train
16075,train
16076,train
16077,val
16078,val
16079,val
16080,train
16081,train
16082,train
16083,train
16084,train
16085,train
16086,test
16087,train
16088,train
16089,val
16090,train
16091,train
16092,val
16093,val
16094,test
16095,train
16096,train
16097,train
16098,train
16099,train
16100,train
16101,test
16102,train
16103,val
16104,train
16105,test
16106,train
16107,val
16108,test
16109,train
16110,test
16111,train
16112,test
16113,train
16114,test
16115,test
16116,train
16117,train
16118,train
16119,val
16120,train
16121,train
16122,train
16123,train
16124,train
16125,train
16126,train
16127,val
16128,test
16129,train
16130,test
16131,test
16132,test
16133,train
16134,test
16135,train
16136,train
16137,val
16138,test
16139,val
16140,test
16141,train
16142,train
16143,val
16144,test
16145,train
16146,test
16147,val
16148,train
16149,test
16150,train
16151,val
16152,train
16153,train
16154,train
16155,train
16156,train
16157,val
16158,test
16159,train
16160,val
16161,test
16162,test
16163,train
16164,train
16165,train
16166,train
16167,train
16168,train
16169,train
16170,train
16171,val
16172,test
16173,train
16174,train
16175,train
16176,train
16177,test
16178,test
16179,test
16180,train
16181,test
16182,train
16183,train
16184,test
16185,train
16186,val
16187,train
16188,train
16189,train
16190,val
16191,train
16192,train
16193,train
16194,test
16195,train
16196,val
16197,train
16198,train
16199,test
16200,test
16201,val
16202,train
16203,train
16204,train
16205,train
16206,train
16207,train
16208,train
16209,train
16210,train
16211,train
16212,val
16213,train
16214,train
16215,train
16216,train
16217,train
16218,train
16219,val
16220,train
16221,test
16222,train
16223,train
16224,test
16225,train
16226,train
16227,train
16228,test
16229,train
16230,train
16231,train
16232,val
16233,train
16234,test
16235,train
16236,train
16237,train
16238,train
16239,train
16240,train
16241,train
16242,train
16243,train
16244,val
16245,train
16246,train
16247,train
16248,train
16249,train
16250,train
16251,test
16252,train
16253,train
16254,train
16255,train
16256,train
16257,train
16258,train
16259,test
16260,train
16261,train
16262,train
16263,train
16264,train
16265,train
16266,train
16267,val
16268,test
16269,val
16270,test
16271,train
16272,train
16273,val
16274,test
16275,test
16276,val
16277,train
16278,train
16279,train
16280,train
16281,train
16282,val
16283,test
16284,train
16285,test
16286,train
16287,train
16288,train
16289,train
16290,val
16291,train
16292,train
16293,test
16294,val
16295,train
16296,test
16297,val
16298,test
16299,train
16300,test
16301,val
16302,val
16303,test
16304,test
16305,val
16306,train
16307,val
16308,train
16309,train
16310,train
16311,val
16312,test
16313,train
16314,train
16315,val
16316,test
16317,test
16318,train
16319,train
16320,train
16321,train
16322,train
16323,train
16324,test
16325,train
16326,train
16327,train
16328,train
16329,test
16330,train
16331,train
16332,train
16333,train
16334,val
16335,train
16336,train
16337,train
16338,test
16339,train
16340,train
16341,train
16342,train
16343,train
16344,train
16345,train
16346,val
16347,train
16348,test
16349,val
16350,train
16351,train
16352,train
16353,train
16354,test
16355,val
16356,train
16357,train
16358,train
16359,test
16360,val
16361,test
16362,train
16363,train
16364,val
16365,val
16366,train
16367,test
16368,train
16369,train
16370,val
16371,train
16372,train
16373,test
16374,val
16375,test
16376,val
16377,train
16378,train
16379,test
16380,train
16381,test
16382,train
16383,val
16384,train
16385,val
16386,test
16387,train
16388,val
16389,val
16390,test
16391,test
16392,train
16393,val
16394,test
16395,train
16396,train
16397,test
16398,train
16399,train
16400,val
16401,val
16402,train
16403,train
16404,test
16405,train
16406,train
16407,test
16408,train
16409,val
16410,val
16411,train
16412,train
16413,train
16414,val
16415,train
16416,train
16417,train
16418,train
16419,test
16420,train
16421,train
16422,train
16423,test
16424,train
16425,train
16426,train
16427,train
16428,train
16429,train
16430,test
16431,val
16432,train
16433,train
16434,train
16435,test
16436,test
16437,train
16438,train
16439,train
16440,train
16441,train
16442,train
16443,train
16444,train
16445,test
16446,train
16447,test
16448,train
16449,train
16450,test
16451,train
16452,val
16453,test
16454,train
16455,val
16456,train
16457,val
16458,val
16459,val
16460,train
16461,train
16462,train
16463,test
16464,train
16465,test
16466,train
16467,train
16468,train
16469,val
16470,train
16471,train
16472,test
16473,train
16474,train
16475,val
16476,test
16477,train
16478,train
16479,train
16480,train
16481,val
16482,test
16483,test
16484,val
16485,train
16486,test
16487,val
16488,train
16489,test
16490,train
16491,train
16492,val
16493,train
16494,train
16495,train
16496,test
16497,train
16498,val
16499,test
16500,train
16501,train
16502,test
16503,train
16504,train
16505,test
16506,test
16507,val
16508,test
16509,train
16510,val
16511,train
16512,train
16513,train
16514,test
16515,train
16516,test
16517,test
16518,train
16519,train
16520,train
16521,val
16522,test
16523,train
16524,train
16525,train
16526,train
16527,val
16528,val
16529,train
16530,val
16531,train
16532,train
16533,test
16534,train
16535,train
16536,train
16537,train
16538,val
16539,train
16540,train
16541,train
16542,test
16543,test
16544,train
16545,train
16546,train
16547,train
16548,train
16549,test
16550,train
16551,train
16552,test
16553,train
16554,train
16555,train
16556,val
16557,train
16558,train
16559,val
16560,test
16561,train
16562,train
16563,train
16564,train
16565,val
16566,train
16567,test
16568,train
16569,val
16570,train
16571,val
16572,train
16573,train
16574,train
16575,train
16576,val
16577,train
16578,train
16579,train
16580,train
16581,train
16582,train
16583,val
16584,test
16585,test
16586,test
16587,test
16588,test
16589,train
16590,train
16591,train
16592,val
16593,train
16594,train
16595,train
16596,test
16597,train
16598,test
16599,train
16600,train
16601,train
16602,train
16603,train
16604,train
16605,train
16606,train
16607,train
16608,val
16609,train
16610,train
16611,train
16612,train
16613,val
16614,train
16615,train
16616,train
16617,train
16618,train
16619,train
16620,val
16621,train
16622,train
16623,train
16624,train
16625,test
16626,train
16627,train
16628,train
16629,test
16630,val
16631,val
16632,train
16633,test
16634,val
16635,test
16636,test
16637,train
16638,train
16639,val
16640,train
16641,train
16642,val
16643,val
16644,train
16645,train
16646,train
16647,train
16648,test
16649,val
16650,train
16651,val
16652,test
16653,train
16654,test
16655,train
16656,test
16657,test
16658,val
16659,test
16660,test
16661,train
16662,train
16663,test
16664,val
16665,test
16666,val
16667,train
16668,train
16669,val
16670,train
16671,train
16672,test
16673,train
16674,test
16675,test
16676,train
16677,test
16678,val
16679,train
16680,train
16681,train
16682,train
16683,train
16684,train
16685,train
16686,train
16687,train
16688,train
16689,train
16690,train
16691,val
16692,train
16693,train
16694,val
16695,train
16696,test
16697,train
16698,train
16699,val
16700,test
16701,train
16702,train
16703,train
16704,val
16705,train
16706,test
16707,val
16708,train
16709,val
16710,train
16711,train
16712,train
16713,test
16714,train
16715,train
16716,val
16717,train
16718,val
16719,train
16720,train
16721,test
16722,train
16723,train
16724,val
16725,train
16726,train
16727,train
16728,train
16729,test
16730,train
16731,train
16732,val
16733,test
16734,train
16735,train
16736,train
16737,train
16738,train
16739,val
16740,val
16741,val
16742,train
16743,val
16744,val
16745,train
16746,test
16747,val
16748,val
16749,val
16750,train
16751,train
16752,test
16753,test
16754,train
16755,test
16756,val
16757,train
16758,train
16759,train
16760,train
16761,test
16762,val
16763,test
16764,train
16765,train
16766,train
16767,train
16768,train
16769,test
16770,train
16771,train
16772,val
16773,train
16774,test
16775,val
16776,train
16777,train
16778,test
16779,train
16780,train
16781,train
16782,train
16783,train
16784,val
16785,test
16786,train
16787,train
16788,train
16789,train
16790,test
16791,train
16792,test
16793,train
16794,test
16795,train
16796,train
16797,val
16798,train
16799,train
16800,test
16801,val
16802,test
16803,train
16804,train
16805,train
16806,train
16807,test
16808,train
16809,train
16810,train
16811,val
16812,test
16813,test
16814,val
16815,test
16816,test
16817,train
16818,train
16819,test
16820,val
16821,test
16822,train
16823,train
16824,val
16825,train
16826,test
16827,train
16828,test
16829,test
16830,test
16831,val
16832,train
16833,val
16834,train
16835,test
16836,train
16837,train
16838,train
16839,test
16840,train
16841,train
16842,test
16843,test
16844,val
16845,train
16846,train
16847,val
16848,test
16849,train
16850,train
16851,train
16852,test
16853,train
16854,train
16855,train
16856,train
16857,train
16858,train
16859,val
16860,train
16861,train
16862,val
16863,val
16864,train
16865,train
16866,val
16867,test
16868,test
16869,val
16870,test
16871,train
16872,val
16873,train
16874,test
16875,train
16876,train
16877,train
16878,test
16879,train
16880,val
16881,train
16882,train
16883,train
16884,val
16885,train
16886,test
16887,val
16888,val
16889,val
16890,train
16891,train
16892,train
16893,train
16894,train
16895,val
16896,val
16897,train
16898,test
16899,train
16900,train
16901,train
16902,train
16903,test
16904,train
16905,test
16906,train
16907,train
16908,val
16909,val
16910,train
16911,train
16912,train
16913,train
16914,train
16915,train
16916,val
16917,train
16918,test
16919,test
16920,train
16921,test
16922,test
16923,val
16924,val
16925,train
16926,test
16927,train
16928,test
16929,train
16930,train
16931,train
16932,train
16933,train
16934,val
16935,train
16936,train
16937,train
16938,train
16939,test
16940,train
16941,val
16942,train
16943,test
16944,train
16945,train
16946,train
16947,test
16948,val
16949,train
16950,train
16951,val
16952,train
16953,test
16954,test
16955,val
16956,train
16957,test
16958,train
16959,val
16960,train
16961,test
16962,train
16963,test
16964,train
16965,train
16966,train
16967,train
16968,train
16969,val
16970,test
16971,train
16972,val
16973,val
16974,train
16975,train
16976,test
16977,test
16978,test
16979,train
16980,val
16981,val
16982,test
16983,val
16984,train
16985,test
16986,val
16987,train
16988,train
16989,train
16990,train
16991,val
16992,val
16993,val
16994,train
16995,train
16996,train
16997,test
16998,train
16999,test
17000,test
17001,train
17002,train
17003,val
17004,train
17005,train
17006,train
17007,train
17008,test
17009,val
17010,train
17011,train
17012,train
17013,train
17014,train
17015,val
17016,train
17017,train
17018,train
17019,train
17020,train
17021,val
17022,train
17023,val
17024,test
17025,test
17026,train
17027,val
17028,train
17029,train
17030,train
17031,train
17032,train
17033,train
17034,train
17035,train
17036,test
17037,test
17038,test
17039,test
17040,train
17041,train
17042,val
17043,train
17044,val
17045,train
17046,train
17047,train
17048,train
17049,train
17050,train
17051,val
17052,train
17053,train
17054,test
17055,test
17056,train
17057,train
17058,test
17059,train
17060,train
17061,train
17062,train
17063,test
17064,test
17065,test
17066,test
17067,train
17068,train
17069,val
17070,train
17071,val
17072,test
17073,train
17074,test
17075,train
17076,train
17077,train
17078,train
17079,train
17080,val
17081,test
17082,test
17083,train
17084,train
17085,train
17086,train
17087,train
17088,train
17089,train
17090,val
17091,test
17092,train
17093,train
17094,val
17095,train
17096,train
17097,train
17098,train
17099,train
17100,train
17101,train
17102,train
17103,train
17104,val
17105,val
17106,val
17107,train
17108,train
17109,train
17110,test
17111,train
17112,train
17113,test
17114,train
17115,train
17116,train
17117,train
17118,train
17119,val
17120,train
17121,test
17122,train
17123,val
17124,train
17125,val
17126,train
17127,train
17128,train
17129,train
17130,val
17131,test
17132,test
17133,test
17134,test
17135,train
17136,train
17137,val
17138,train
17139,val
17140,train
17141,train
17142,train
17143,train
17144,train
17145,test
17146,train
17147,train
17148,test
17149,train
17150,train
17151,train
17152,train
17153,train
17154,test
17155,test
17156,train
17157,train
17158,val
17159,val
17160,test
17161,train
17162,train
17163,test
17164,train
17165,train
17166,train
17167,test
17168,train
17169,train
17170,train
17171,test
17172,train
17173,val
17174,test
